Longitude,Latitude
146.725385,-38.476054
146.725584,-38.475361
144.922049,-38.467181
178.016,-38.466
145.179579,-38.464437
144.095322,-38.462723
145.937078,-38.437712
142.7821,-38.420195
144.248907,-38.395505
145.021256,-38.390618
144.909401,-38.377847
141.59035,-38.370989
146.41324,-38.3707
144.805324,-38.366275
145.175887,-38.36051
146.382332,-38.359986
146.3827,-38.359983
146.386883,-38.358544
145.142973,-38.357605
146.389962,-38.356691
146.38728,-38.355079
144.73513,-38.349586
145.171949,-38.346804
144.946201,-38.343676
144.945092,-38.342436
143.593898,-38.338231
143.59005,-38.33264
144.319893,-38.327869
145.624488,-38.312522
145.614474,-38.310452
144.512808,-38.305056
144.051661,-38.287184
145.198524,-38.28712
146.939277,-38.250108
144.411558,-38.247714
141.477521,-38.24266
146.220479,-38.242456
146.43514,-38.220125
144.313346,-38.203634
146.4,-38.2
145.1,-38.2
146.3,-38.2
147.363068,-38.198811
146.325269,-38.196278
145.391264,-38.190877
144.289754,-38.183068
145.371617,-38.181527
145.182585,-38.179047
145.18433,-38.175354
145.913962,-38.174347
145.135669,-38.173321
145.218887,-38.172779
145.920008,-38.172124
145.16745,-38.171
146.377236,-38.17065
145.278216,-38.170607
145.170484,-38.167412
145.174348,-38.165893
145.167814,-38.161591
141.440113,-38.152845
144.314123,-38.151145
-61.792,-38.144
145.275064,-38.138396
146.436857,-38.136358
145.153424,-38.136222
145.259618,-38.134699
176.25912,-38.134409
174.838592,-38.133681
145.170467,-38.130963
145.27092,-38.130024
145.269229,-38.12987
145.268894,-38.128443
145.268998,-38.128345
146.449644,-38.118083
146.449525,-38.117976
141.136575,-38.109956
144.141253,-38.102156
144.348297,-38.100649
146,-38.1
147.1,-38.1
145.3,-38.1
146.2,-38.1
145.294382,-38.098114
145.937436,-38.096727
145.937136,-38.096723
142.810184,-38.084768
147.216243,-38.08412
145.830269,-38.083766
147.086,-38.082
141.486256,-38.078532
145.936435,-38.075772
141.165281,-38.075446
-57.56125,-38.074391
174.818542,-38.068565
147.56747,-38.060116
145.498382,-38.057279
145.952154,-38.055001
141.270884,-38.054208
141.256369,-38.052922
141.693741,-38.051567
140.949799,-38.048636
147.57921,-38.048545
141.005987,-38.046711
146.193507,-38.034756
145.391892,-38.034691
145.393044,-38.034625
141.276997,-38.03392
145.413716,-38.033364
145.328491,-38.033222
145.348805,-38.031918
145.121173,-38.031327
145.347242,-38.029187
145.347633,-38.028873
145.378422,-38.028498
175.657682,-38.028221
145.339508,-38.026053
145.339723,-38.025894
140.792627,-38.024612
145.329255,-38.024467
145.32929,-38.024362
145.88511,-38.020149
178.335656,-38.018603
145.377751,-38.015857
145.809229,-38.015829
145.238344,-38.012217
145.616946,-38.009256
145.61685,-38.009175
145.616766,-38.009168
145.616841,-38.009148
145.616856,-38.00859
145.131497,-38.008341
144.149256,-38.005373
175.324451,-38.004379
175.299622,-38.001461
175.299385,-38.001212
145.3,-38
145.4,-38
145.617506,-37.998914
144.801196,-37.996922
145.613413,-37.994249
145.636756,-37.993376
145.634828,-37.992156
145.079761,-37.989815
145.643859,-37.989521
145.643851,-37.989241
145.645296,-37.988562
144.988361,-37.988399
145.36404,-37.987744
145.64435,-37.987718
145.611013,-37.987121
145.487085,-37.985277
145.595753,-37.98436
145.594098,-37.984336
145.323035,-37.977771
145.397275,-37.974598
145.395174,-37.972822
147.077556,-37.972818
147.078911,-37.971327
147.076896,-37.970892
145.391445,-37.970832
145.394018,-37.970684
145.394624,-37.970455
145.394486,-37.970353
145.81579,-37.969827
175.431286,-37.968704
145.321922,-37.966141
145.105582,-37.965242
177.04301,-37.965182
145.318929,-37.965106
145.318917,-37.965093
145.30155,-37.964811
